T1_K,P1_atm,cj_speed_m_s,x10_T_m,x50_T_m,x90_T_m,ho2_peak,ho2_peak_x_m,source_file
400.0,2.3,1981.9262432945043,8.353338953143788e-05,0.00010566250786800441,0.00025663259447308433,0.0015398457904103899,7.61806549956457e-05,znd_T0400.00_P02.30.npz
400.0,2.4,1982.8467068109153,8.070920624122709e-05,0.00010187568718692391,0.00024246841027605792,0.0015946942642585807,7.370121263879124e-05,znd_T0400.00_P02.40.npz
400.0,2.5,1983.7254072122512,7.815072131739712e-05,9.844264151697571e-05,0.0002297857229044401,0.0016492144582851479,7.161455966103324e-05,znd_T0400.00_P02.50.npz
400.0,2.6,1984.565885149568,7.581766265968161e-05,9.532237926950313e-05,0.00021835391816856265,0.0017027582017366688,7.016477268550275e-05,znd_T0400.00_P02.60.npz
400.0,2.7,1985.3711140528092,7.369338778755955e-05,9.247529535569814e-05,0.00020802230592546281,0.001756084330183984,6.80181294634403e-05,znd_T0400.00_P02.70.npz
400.0,2.8,1986.1438057388707,7.17497111127398e-05,8.987244264961421e-05,0.00019864632006870623,0.0018082824417021757,6.61862589851236e-05,znd_T0400.00_P02.80.npz
400.0,2.9,1986.886327259023,6.996342680328872e-05,8.748650492054583e-05,0.00019012134295800178,0.0018597708036142116,6.456518746993869e-05,znd_T0400.00_P02.90.npz
400.0,3.0,1987.6008187463617,6.832793310997973e-05,8.529540411219687e-05,0.00018236760394931817,0.0019110627906656127,6.363917937165729e-05,znd_T0400.00_P03.00.npz
400.0,3.1,1988.2891963511654,6.682490823813671e-05,8.32786963934781e-05,0.00017525786956942038,0.0019613247901463823,6.189182324407116e-05,znd_T0400.00_P03.10.npz
400.0,3.2,1988.9531924598434,6.543997067127618e-05,8.142189421202672e-05,0.000168763675395262,0.0020113138630625345,6.1207191104509e-05,znd_T0400.00_P03.20.npz
400.0,3.3,1989.5943873248207,6.416387918792852e-05,7.970918123591257e-05,0.0001627806503724522,0.002060810255606165,6.002260412872437e-05,znd_T0400.00_P03.30.npz
400.0,3.4,1990.2141718406708,6.298793915560096e-05,7.812575367404838e-05,0.00015725068229300665,0.0021096064845817844,5.892039663808423e-05,znd_T0400.00_P03.40.npz
400.0,3.5,1990.8138780009842,6.19091386081837e-05,7.666233920835863e-05,0.00015215708819044907,0.00215768719435868,5.804839455283924e-05,znd_T0400.00_P03.50.npz
400.0,3.6,1991.3946763843494,6.0908538710891834e-05,7.530904956665715e-05,0.00014743824645167486,0.0022052503741442696,5.7133666076475215e-05,znd_T0400.00_P03.60.npz
400.0,3.7,1991.9576571657676,5.9985426688459504e-05,7.405483522298524e-05,0.00014309089205965202,0.0022521881206375043,5.631589795922161e-05,znd_T0400.00_P03.70.npz
400.0,3.8,1992.5038103760512,5.9131981105699524e-05,7.289489497160657e-05,0.00013902997793798888,0.002298579711316464,5.5603963156178005e-05,znd_T0400.00_P03.80.npz
400.0,4.0,1993.5464553581862,5.762536910178627e-05,7.082598314831492e-05,0.00013175649004605575,0.002389650590687676,5.4492059174352036e-05,znd_T0400.00_P04.00.npz
400.0,4.1,1994.0473200753222,5.695573596311015e-05,6.990378190116886e-05,0.00012851827751113667,0.0024342117503353463,5.3714174948699646e-05,znd_T0400.00_P04.10.npz
400.0,4.2,1994.5346213327473,5.634483986811117e-05,6.90505720286456e-05,0.00012546836120332216,0.0024785053667500403,5.32610033721489e-05,znd_T0400.00_P04.20.npz
400.0,4.3,1995.0088686914505,5.5780903959248314e-05,6.826105541966227e-05,0.00012262888345934285,0.002521682616147073,5.2688471737790975e-05,znd_T0400.00_P04.30.npz
400.0,4.4,1995.4711633613051,5.526510823303445e-05,6.753043175796954e-05,0.00011996767441518701,0.0025648519551840546,5.270753169077603e-05,znd_T0400.00_P04.40.npz
400.0,4.5,1995.9216135833935,5.4793064282678866e-05,6.685693253710869e-05,0.00011748270460640313,0.0026078584306486806,5.220523400939965e-05,znd_T0400.00_P04.50.npz
400.0,4.6,1996.3607485397633,5.436302111062656e-05,6.62358636627088e-05,0.00011515923735151976,0.0026498062656468415,5.1907984728396165e-05,znd_T0400.00_P04.60.npz
400.0,4.7,1996.7895647305036,5.397162803739349e-05,6.56635433240687e-05,0.00011298505455225974,0.0026912534031151548,5.1368662625604675e-05,znd_T0400.00_P04.70.npz
400.0,4.8,1997.2080371444827,5.3619365751539166e-05,6.51367746469606e-05,0.00011096262725620946,0.0027323805024259988,5.131486461943451e-05,znd_T0400.00_P04.80.npz
400.0,4.9,1997.6167728759642,5.329869086585564e-05,6.46543084208923e-05,0.00010903670603066929,0.002772170425029801,5.076739492834623e-05,znd_T0400.00_P04.90.npz
400.0,5.0,1998.016201507183,5.3010432036223334e-05,6.42134909238831e-05,0.00010725331112781894,0.0028128907033470366,5.083871758720686e-05,znd_T0400.00_P05.00.npz
414.285714286,0.1,1901.9951998079387,0.0023610177173617273,0.004478695734615251,0.018843708486729276,8.802749099072936e-05,0.002065074894355081,znd_T0414.29_P00.10.npz
414.285714286,0.2,1920.708858576704,0.0010779565582071837,0.0019183528368612373,0.01157117669288313,0.00016691720390496395,0.0009345883972779142,znd_T0414.29_P00.20.npz
414.285714286,0.3,1931.3590913375206,0.0006808496537671065,0.0011080673953350803,0.006418981725087763,0.00024204128880280025,0.0005922891275641199,znd_T0414.29_P00.30.npz
414.285714286,0.4,1938.7641240612031,0.0004931820425018592,0.0007563161469032904,0.0040139375649839385,0.00031470843317148216,0.0004269858820961031,znd_T0414.29_P00.40.npz
414.285714286,0.5,1944.4136776808623,0.0003852180965569824,0.0005677258637912087,0.0027793968153277805,0.00038542139690115023,0.00033293282212904147,znd_T0414.29_P00.50.npz
414.285714286,0.6,1948.964853094439,0.00031559153584514706,0.0004521885224784738,0.002063473702640239,0.00045452176962527946,0.0002749263359760902,znd_T0414.29_P00.60.npz
414.285714286,0.7,1952.7652344534101,0.00026720402364605126,0.0003749461247508035,0.0016072616409789375,0.0005221350605518631,0.00023268774276542008,znd_T0414.29_P00.70.npz
414.285714286,0.8,1956.020749293696,0.00023172724849663138,0.00031997796512789973,0.0012978444843811667,0.0005884522531168179,0.0002030932337134091,znd_T0414.29_P00.80.npz
414.285714286,0.9,1958.86333330054,0.00020468587279324056,0.0002790525873680121,0.0010764289045836536,0.000653519135914531,0.00018044233390368352,znd_T0414.29_P00.90.npz
414.285714286,1.0,1961.3825200387028,0.0001834456570854012,0.00024750058400503324,0.0009122016191912355,0.0007174479422398675,0.00016249264139075006,znd_T0414.29_P01.00.npz
414.285714286,1.1,1963.64178862904,0.00016633866769067904,0.00022249506221312573,0.0007862346907651544,0.0007803551307051099,0.00014656429488318017,znd_T0414.29_P01.10.npz
414.285714286,1.2,1965.6877721733313,0.00015230317644311038,0.00020223637722690442,0.0006874875500970711,0.0008423954904877318,0.00013541883421813137,znd_T0414.29_P01.20.npz
414.285714286,1.3,1967.5556966789634,0.00014058966811384424,0.0001855152401792712,0.0006082441274159817,0.0009034131726759647,0.00012538499449886992,znd_T0414.29_P01.30.npz
414.285714286,1.4,1969.2728150451926,0.00013067038952167763,0.00017150245309072322,0.0005437228240438285,0.0009635334481795166,0.00011694837565955662,znd_T0414.29_P01.40.npz
414.285714286,1.5,1970.8606398248198,0.0001221875681753693,0.00015961308506430309,0.0004903325145737846,0.0010228115903845054,0.00010969110189422833,znd_T0414.29_P01.50.npz
414.285714286,1.6,1972.3364324032566,0.00011485909409148476,0.00014939965110413421,0.00044553111030591554,0.0010812829512453004,0.00010339781498031545,znd_T0414.29_P01.60.npz
414.285714286,1.7,1973.7142508192244,0.00010845961554270883,0.00014054961635777017,0.0004075745922018513,0.0011389785889311592,9.78959984660649e-05,znd_T0414.29_P01.70.npz
414.285714286,1.8,1975.0056992908094,0.00010283922543525508,0.00013281026019266393,0.0003750043447727528,0.001195930342887831,9.304293359219037e-05,znd_T0414.29_P01.80.npz
414.285714286,1.9,1976.2204625396812,9.78716441218863e-05,0.0001259977283371256,0.00034694715143599846,0.0012522035965829047,8.850705972904534e-05,znd_T0414.29_P01.90.npz
414.285714286,2.0,1977.3666965262423,9.34438598567879e-05,0.00011995684062742554,0.000322412588070324,0.0013077161799603515,8.467344370407048e-05,znd_T0414.29_P02.00.npz
414.285714286,2.1,1978.451350092478,8.948333009267997e-05,0.00011457177626742213,0.0003009989527777636,0.001362536651355568,8.123040034266823e-05,znd_T0414.29_P02.10.npz
414.285714286,2.2,1979.4803663380728,8.592412981133262e-05,0.00010974362259627804,0.0002821001943161782,0.0014166791514977513,7.812600857893048e-05,znd_T0414.29_P02.20.npz
414.285714286,2.3,1980.4588897438307,8.27119726975001e-05,0.00010539628810092451,0.0002653274569570982,0.0014701510758073164,7.53115631755501e-05,znd_T0414.29_P02.30.npz
414.285714286,2.4,1981.3913922077236,7.979868932762457e-05,0.00010146790704143637,0.0002503314547583131,0.0015227721269652217,7.335498343042522e-05,znd_T0414.29_P02.40.npz
414.285714286,2.5,1982.28177841419,7.715196544966078e-05,9.790216952077758e-05,0.00023694442756401303,0.0015751512961749837,7.099588931292058e-05,znd_T0414.29_P02.50.npz
414.285714286,2.6,1983.1335011665244,7.47339777778743e-05,9.465328822624871e-05,0.0002248699790910286,0.001626822128611404,6.889559235848875e-05,znd_T0414.29_P02.60.npz
414.285714286,2.7,1983.9495637101961,7.252581457463768e-05,9.168544165241218e-05,0.00021396025498490742,0.0016780236782978522,6.689410667051827e-05,znd_T0414.29_P02.70.npz
414.285714286,2.8,1984.7327054170282,7.049688378934489e-05,8.896568586393983e-05,0.00020403746206145782,0.0017285839085504184,6.506050113982849e-05,znd_T0414.29_P02.80.npz
414.285714286,2.9,1985.4853220548337,6.863152562751463e-05,8.646844270767626e-05,0.00019504842875469472,0.0017784879227038712,6.331392541822818e-05,znd_T0414.29_P02.90.npz
414.285714286,3.0,1986.2095782177526,6.69164334876565e-05,8.416898384090478e-05,0.00018683525786339296,0.0018277464591366817,6.176857446485148e-05,znd_T0414.29_P03.00.npz
414.285714286,3.1,1986.907397540984,6.533383729655294e-05,8.204807854305739e-05,0.00017930750889796616,0.0018763808996762874,6.034028258196837e-05,znd_T0414.29_P03.10.npz
414.285714286,3.2,1987.580557981326,6.387169855264224e-05,8.008759286518133e-05,0.0001723751037585326,0.0019244718820665622,5.95596967133477e-05,znd_T0414.29_P03.20.npz
414.285714286,3.3,1988.23062643673,6.251890571514466e-05,7.827392408180661e-05,0.00016605054950804846,0.0019723498383488083,5.832775313715542e-05,znd_T0414.29_P03.30.npz
414.285714286,3.4,1988.8590491191053,6.126692387468149e-05,7.659390880146242e-05,0.00016016674323765423,0.002019431283401446,5.6862517873413734e-05,znd_T0414.29_P03.40.npz
414.285714286,3.5,1989.4690478590735,6.010398994378572e-05,7.503175670520407e-05,0.000154777582303136,0.0020658998657521795,5.5828923857457375e-05,znd_T0414.29_P03.50.npz
414.285714286,3.6,1990.053273449494,5.902679038154959e-05,7.358229724689501e-05,0.00014973228757980827,0.0021119346658645954,5.4898218070983196e-05,znd_T0414.29_P03.60.npz
414.285714286,3.7,1990.6239501640441,5.802485092325458e-05,7.22351279621893e-05,0.00014509963680906906,0.0021576194985456205,5.407516390209731e-05,znd_T0414.29_P03.70.npz
414.285714286,3.8,1991.1779729718523,5.709665109463365e-05,7.097764702512628e-05,0.0001407738830157334,0.0022028235929962754,5.3725521464963825e-05,znd_T0414.29_P03.80.npz
414.285714286,3.9,1991.71570772816,5.623061121608414e-05,6.980940781691172e-05,0.00013673460785291162,0.0022475173054785718,5.262856892167149e-05,znd_T0414.29_P03.90.npz
414.285714286,4.0,1992.2382068903212,5.5426774156932665e-05,6.871832783146983e-05,0.00013300548117254927,0.002291351347357989,5.189147061964965e-05,znd_T0414.29_P04.00.npz
414.285714286,4.1,1992.74621745384,5.4682591811206916e-05,6.770173520120677e-05,0.00012949153496182446,0.0023353832993713588,5.1573557102547385e-05,znd_T0414.29_P04.10.npz
414.285714286,4.2,1993.2403165685964,5.398596405314697e-05,6.675173234810635e-05,0.00012622898596009158,0.0023783209215098777,5.1057921450208734e-05,znd_T0414.29_P04.20.npz
414.285714286,4.3,1993.7217428912759,5.3339213241507736e-05,6.586804521379351e-05,0.00012316261485366485,0.002421120215089046,5.0307965863222353e-05,znd_T0414.29_P04.30.npz
414.285714286,4.4,1994.1905532982032,5.274165496279396e-05,6.504221966998156e-05,0.00012028059901904015,0.002462814035832302,5.0082687320628756e-05,znd_T0414.29_P04.40.npz
414.285714286,4.5,1994.647527471148,5.2183576148057247e-05,6.427269896499341e-05,0.00011760995477923734,0.0025043208972396224,4.964974531821325e-05,znd_T0414.29_P04.50.npz
414.285714286,4.6,1995.0932052708622,5.166718312504917e-05,6.355430596472238e-05,0.00011507040449155441,0.002546114890488939,4.904868568427506e-05,znd_T0414.29_P04.60.npz
414.285714286,4.7,1995.5281141376888,5.11922978314028e-05,6.288494124076482e-05,0.00011271343630618654,0.0025864931662356538,4.8457767301656946e-05,znd_T0414.29_P04.70.npz
414.285714286,4.8,1995.9526906515405,5.074870005925749e-05,6.226038241388809e-05,0.00011047895057120787,0.0026268715061307196,4.83893199072145e-05,znd_T0414.29_P04.80.npz
414.285714286,4.9,1996.3674318353235,5.033939743960137e-05,6.167962541355141e-05,0.00010837817303469622,0.0026668047623753357,4.7876106048898436e-05,znd_T0414.29_P04.90.npz
414.285714286,5.0,1996.7727066487514,4.9964723227570135e-05,6.113922334178415e-05,0.00010640480703551061,0.002706156578259544,4.769170586789292e-05,znd_T0414.29_P05.00.npz
428.571428571,0.1,1899.7302923992145,0.002401074204766836,0.004626107541128896,0.019089944635628152,8.360446973232207e-05,0.0020855108817231325,znd_T0428.57_P00.10.npz
428.571428571,0.2,1918.6022282022766,0.001096311064938004,0.001993973155914461,0.01206416229589731,0.0001586646894314113,0.0009500400788861286,znd_T0428.57_P00.20.npz
428.571428571,0.3,1929.3503226581745,0.0006917155583268649,0.0011484755216949567,0.0067585997052891835,0.00023014795286176924,0.0006018038095858993,znd_T0428.57_P00.30.npz
428.571428571,0.4,1936.8270887166457,0.0005004805562176873,0.0007809433660437359,0.004230169360348144,0.00029929026168434944,0.0004356832045582848,znd_T0428.57_P00.40.npz
428.571428571,0.5,1942.5334151456232,0.0003904664801011484,0.0005843316148261292,0.002926842409028412,0.00036663580889422447,0.00034007039400594646,znd_T0428.57_P00.50.npz
428.571428571,0.6,1947.1319677115578,0.00031954482851690114,0.00046418271875019613,0.00217048921955055,0.0004324747882830417,0.0002779446063994959,znd_T0428.57_P00.60.npz
428.571428571,0.7,1950.9728421134548,0.00027023681734358255,0.0003839865543400413,0.001689542125682442,0.0004969295128305427,0.00023510209052092807,znd_T0428.57_P00.70.npz
428.571428571,0.8,1954.2638159015507,0.00023409816887138144,0.0003269872504824511,0.0013626223737541543,0.0005601387338316997,0.00020393918939229768,znd_T0428.57_P00.80.npz
428.571428571,0.9,1957.137960939131,0.0002065480010089168,0.00028462640026822043,0.001128858127014834,0.0006222718594269846,0.00018070285302927415,znd_T0428.57_P00.90.npz
428.571428571,1.0,1959.6855889184967,0.00018490411187163249,0.00025199898754540425,0.0009556898984714905,0.0006833445000538181,0.0001633055440828776,znd_T0428.57_P01.00.npz
428.571428571,1.1,1961.970755174416,0.00016748430159708866,0.00022616786555293018,0.0008230673890059678,0.0007434115168350621,0.0001485658095552692,znd_T0428.57_P01.10.npz
428.571428571,1.2,1964.040514938347,0.00015317636322853063,0.00020525729127061627,0.0007190621423019012,0.0008026462224993315,0.00013521048109725622,znd_T0428.57_P01.20.npz
428.571428571,1.3,1965.9304346185108,0.00014122656253589955,0.00018800322523593798,0.0006355296687431667,0.0008609986845036373,0.0001258748230314805,znd_T0428.57_P01.30.npz
428.571428571,1.4,1967.667985290629,0.00013112221259290612,0.00017354996152237848,0.0005676621664243848,0.0009185723060454886,0.00011701963468851255,znd_T0428.57_P01.40.npz
428.571428571,1.5,1969.2747526339656,0.0001224658671502551,0.00016128601850756748,0.0005113505920358413,0.0009753055790056786,0.00010965564108478241,znd_T0428.57_P01.50.npz
428.571428571,1.6,1970.768645078869,0.00011498442835302992,0.00015075712477829775,0.0004641813887606135,0.0010312894420930491,0.00010326331465077358,znd_T0428.57_P01.60.npz
428.571428571,1.7,1972.1633591434404,0.00010845879974911722,0.00014163647859065663,0.0004240590316252976,0.0010865571470181517,9.766719890342483e-05,znd_T0428.57_P01.70.npz
428.571428571,1.8,1973.4707920864116,0.00010271542634949619,0.0001336583468627529,0.00038988268059853394,0.0011411382735348075,9.272804393939826e-05,znd_T0428.57_P01.80.npz
428.571428571,1.9,1974.7007068404675,9.762696702753085e-05,0.00012663289683432073,0.00036033502138998395,0.0011950552643211114,8.834315614385939e-05,znd_T0428.57_P01.90.npz
428.571428571,2.0,1975.861179460833,9.310125144424883e-05,0.000120402547396979,0.00033459240685129624,0.0012483357987390566,8.441890509520034e-05,znd_T0428.57_P02.00.npz
428.571428571,2.1,1976.9597490890708,8.904329344458747e-05,0.00011484532636263535,0.00031198078526928336,0.0013010173005991673,8.05566197897445e-05,znd_T0428.57_P02.10.npz
428.571428571,2.2,1978.0018918193198,8.53925621020369e-05,0.00010986260294744463,0.0002921338845099628,0.0013530190717020226,7.737784268517784e-05,znd_T0428.57_P02.20.npz
428.571428571,2.3,1978.992977923132,8.20935635694927e-05,0.00010536951983183716,0.0002743929857957065,0.0014044048328067196,7.44939167078448e-05,znd_T0428.57_P02.30.npz
428.571428571,2.4,1979.9375333059968,7.910066003495849e-05,0.00010130764545101428,0.0002586731066983114,0.0014551787664224256,7.186590022918928e-05,znd_T0428.57_P02.40.npz
428.571428571,2.5,1980.83930126905,7.637688669443585e-05,9.761739711790557e-05,0.00024450130082933025,0.0015053962933984743,6.949052662708408e-05,znd_T0428.57_P02.50.npz
428.571428571,2.6,1981.7023424161573,7.388786106707606e-05,9.425109618178566e-05,0.00023181050531214344,0.001555069809839179,6.795648150889893e-05,znd_T0428.57_P02.60.npz
428.571428571,2.7,1982.5291487196153,7.160426514835286e-05,9.117082494921035e-05,0.00022032350692349144,0.0016043862220125953,6.590742724130279e-05,znd_T0428.57_P02.70.npz
428.571428571,2.8,1983.322645169682,6.950869400389039e-05,8.834977073575452e-05,0.00020987250012820366,0.0016529675194283647,6.412693858948527e-05,znd_T0428.57_P02.80.npz
428.571428571,2.9,1984.0852636425393,6.757576723982132e-05,8.575172085581764e-05,0.0002004203630878433,0.0017012056269272954,6.239633068574871e-05,znd_T0428.57_P02.90.npz
428.571428571,3.0,1984.8191901942394,6.579230703252905e-05,8.335544977332379e-05,0.00019175177454255915,0.0017489007571423862,6.0801522009465563e-05,znd_T0428.57_P03.00.npz
428.571428571,3.1,1985.526382048324,6.41438110513197e-05,8.114485186903784e-05,0.00018378158254096273,0.0017960618808537992,5.9330166330369965e-05,znd_T0428.57_P03.10.npz
428.571428571,3.3,1986.864581807071,6.120294563791082e-05,7.719610637043305e-05,0.00016979228062668518,0.0018888309675922023,5.6722949179897634e-05,znd_T0428.57_P03.30.npz
428.571428571,3.4,1987.501536934661,5.9886041846148565e-05,7.543077452676423e-05,0.000163589058971879,0.0019344646467774162,5.557607160336858e-05,znd_T0428.57_P03.40.npz
428.571428571,3.5,1988.1178718248775,5.865989754397062e-05,7.37861662010225e-05,0.00015786048925501555,0.001979621648082657,5.4531610846322096e-05,znd_T0428.57_P03.50.npz
428.571428571,3.6,1988.7148564764618,5.7519062045374124e-05,7.225458987060663e-05,0.00015254207636056645,0.002024296643028313,5.3592089039851946e-05,znd_T0428.57_P03.60.npz
428.571428571,3.7,1989.2933718766187,5.6457844799958475e-05,7.082519645869644e-05,0.00014762332333777931,0.0020684316493386565,5.275242790490723e-05,znd_T0428.57_P03.70.npz
428.571428571,3.8,1989.8550738198435,5.546585689830545e-05,6.949106472776875e-05,0.0001430370967441379,0.0021122653611782695,5.184032457591486e-05,znd_T0428.57_P03.80.npz
428.571428571,3.9,1990.4002731358776,5.4539688345961117e-05,6.824259735923665e-05,0.0001387759146942637,0.0021553095662805843,5.117717894587722e-05,znd_T0428.57_P03.90.npz
428.571428571,4.0,1990.9298106301387,5.366800420632066e-05,6.707561672130539e-05,0.00013478123315940744,0.002198401246754419,5.021375568155719e-05,znd_T0428.57_P04.00.npz
428.571428571,4.1,1991.4451503696116,5.285902017874773e-05,6.598148686282903e-05,0.00013106088905231257,0.002240416549778327,4.9381581743462335e-05,znd_T0428.57_P04.10.npz
428.571428571,4.2,1991.9463692603888,5.2102663074948223e-05,6.495550667024995e-05,0.00012756736057895833,0.0022821480821185354,4.869734017957664e-05,znd_T0428.57_P04.20.npz
428.571428571,4.3,1992.4343727013377,5.139066296927723e-05,6.39934390795729e-05,0.0001243109113568722,0.0023242791218275466,4.83955069678633e-05,znd_T0428.57_P04.30.npz
428.571428571,4.4,1992.9097961509524,5.072689441050389e-05,6.30915659229566e-05,0.00012122755933754957,0.0023653976386337565,4.776205926136891e-05,znd_T0428.57_P04.40.npz
428.571428571,4.5,1993.3730101133679,5.010590670440578e-05,6.224524298812714e-05,0.0001183450315080937,0.002405507663696878,4.705187854789118e-05,znd_T0428.57_P04.50.npz
428.571428571,4.6,1993.8252450771747,4.952713696299419e-05,6.1450129411761e-05,0.00011563345487318607,0.0024461880683655578,4.6860068217840904e-05,znd_T0428.57_P04.60.npz
428.571428571,4.7,1994.266333560864,4.8980160948836034e-05,6.0704489623044095e-05,0.00011309140794982523,0.002485648911272355,4.6500805273848185e-05,znd_T0428.57_P04.70.npz
428.571428571,4.8,1994.6969879850963,4.8474485644733375e-05,6.000319837918329e-05,0.00011068932816819906,0.0025254729851255193,4.591038852300402e-05,znd_T0428.57_P04.80.npz
428.571428571,4.9,1995.117654182187,4.79956948827267e-05,5.9344808973131945e-05,0.0001084201670469742,0.0025640980508286923,4.535812803057524e-05,znd_T0428.57_P04.90.npz
428.571428571,5.0,1995.5287647886946,4.7550211343801906e-05,5.872703963136786e-05,0.00010628533248854047,0.0026029046116892293,4.5070502350527096e-05,znd_T0428.57_P05.00.npz
442.857142857,0.1,1897.473970295667,0.0024397566340920844,0.004773006704535819,0.019319310252949747,7.94934736761166e-05,0.0021295866597931547,znd_T0442.86_P00.10.npz
442.857142857,0.2,1916.5026977198324,0.0011142838660157602,0.0020714866807778082,0.012548488033127211,0.0001509707773916595,0.0009632682836049611,znd_T0442.86_P00.20.npz
442.857142857,0.3,1927.347699136976,0.0007023643681665912,0.0011900053263024183,0.00710312990352345,0.00021907226569969692,0.0006073858045394539,znd_T0442.86_P00.30.npz
442.857142857,0.4,1934.8954785936107,0.00050762886743852,0.000806309980850656,0.004450689117272583,0.00028494798924336227,0.000441552252199228,znd_T0442.86_P00.40.npz
442.857142857,0.5,1940.658237233169,0.00039564975246386404,0.0006014274850199314,0.003077296924365051,0.0003491368577585488,0.0003441446011024141,znd_T0442.86_P00.50.npz
442.857142857,0.6,1945.303482565757,0.00032342904513253673,0.00047650087677138237,0.002280304851061911,0.0004118810871874784,0.0002795745034965607,znd_T0442.86_P00.60.npz
442.857142857,0.7,1949.1843051094995,0.00027324643797631813,0.0003932536045049552,0.0017734568307809543,0.0004733923197038332,0.00023871555101134736,znd_T0442.86_P00.70.npz
442.857142857,0.8,1952.51053844158,0.00023646993963391172,0.000334230720256243,0.0014285496092159582,0.0005337589340177943,0.00020587878341971636,znd_T0442.86_P00.80.npz
442.857142857,0.9,1955.415926072956,0.00020844149294219506,0.0002904142477195375,0.0011826658781842803,0.0005931088644328031,0.00018253168147983897,znd_T0442.86_P00.90.npz
442.857142857,1.0,1957.991718853659,0.0001864130366068224,0.00025669267421936983,0.0010003908915569661,0.0006514535116861108,0.00016340790857658071,znd_T0442.86_P01.00.npz
442.857142857,1.1,1960.3025339191836,0.00016868251091118743,0.0002300284909296849,0.0008608931933603183,0.0007088858684010166,0.0001492105290595218,znd_T0442.86_P01.10.npz
442.857142857,1.2,1962.3958548920587,0.00015411239114022826,0.00020844267328994626,0.000751344337410552,0.0007654596959578339,0.00013687170032880428,znd_T0442.86_P01.20.npz
442.857142857,1.3,1964.3075194972967,0.0001419505628152044,0.00019065841519033786,0.0006636444485284462,0.0008212968957165163,0.00012531414746528495,znd_T0442.86_P01.30.npz
442.857142857,1.4,1966.0653290906394,0.00013165932619140132,0.0001757617708104944,0.0005919824066911117,0.0008764406461855467,0.0001172609778757177,znd_T0442.86_P01.40.npz
442.857142857,1.5,1967.6911850063616,0.00012284302861334913,0.000163125380178748,0.0005327794892925752,0.0009307813829937939,0.00010972237127650007,znd_T0442.86_P01.50.npz
442.857142857,1.6,1969.202677626653,0.00011521628616787916,0.00015228939022643084,0.0004832275961695164,0.0009844205074886782,0.0001032156856077715,znd_T0442.86_P01.60.npz
442.857142857,1.7,1970.614140040523,0.00010856354770697367,0.0001428933677865171,0.0004412709984587881,0.0010374420527855005,9.738877044300164e-05,znd_T0442.86_P01.70.npz
442.857142857,1.8,1971.9374055822052,0.00010270919236166148,0.00013467914772957883,0.0004052235119418875,0.0010897847943503397,9.237464979141547e-05,znd_T0442.86_P01.80.npz
442.857142857,1.9,1973.1823385755436,9.7522177989563e-05,0.00012744320358653604,0.00037422579454532325,0.0011415138125658328,8.791345285076283e-05,znd_T0442.86_P01.90.npz
442.857142857,2.0,1974.3572692716361,9.289359661813029e-05,0.00012102847872725512,0.0003471021017175722,0.0011926492958408957,8.392213639840518e-05,znd_T0442.86_P02.00.npz
442.857142857,2.1,1975.4692725565485,8.87512288025646e-05,0.0001153043166307936,0.00032348511106631243,0.0012432112369888928,8.032588802421006e-05,znd_T0442.86_P02.10.npz
442.857142857,2.2,1976.524419467946,8.501787505697366e-05,0.0001101708140716015,0.0003025294099562792,0.0012931867282761041,7.687517050599048e-05,znd_T0442.86_P02.20.npz
442.857142857,2.3,1977.5277431542675,8.164355293193322e-05,0.00010553956941784476,0.00028394804081323806,0.0013426524478730166,7.403709516624895e-05,znd_T0442.86_P02.30.npz
442.857142857,2.4,1978.4844559270266,7.857861100190646e-05,0.0001013522583080641,0.0002673911292730435,0.00139153222014523,7.133882850980444e-05,znd_T0442.86_P02.40.npz
442.857142857,2.5,1979.397893357882,7.57850976280289e-05,9.754415818519824e-05,0.00025251301349492843,0.001439870922473713,6.887870200758586e-05,znd_T0442.86_P02.50.npz
442.857142857,2.6,1980.2717790083889,7.323010846246816e-05,9.406863525900265e-05,0.0002391824611498491,0.0014876788629661559,6.662817847017398e-05,znd_T0442.86_P02.60.npz
442.857142857,2.7,1981.109224500206,7.088302086604926e-05,9.088683686674526e-05,0.0002270758764338324,0.0015349681337654575,6.456448869876453e-05,znd_T0442.86_P02.70.npz
442.857142857,2.8,1981.9129818700878,6.872447805839845e-05,8.79689836473405e-05,0.00021613527605817011,0.0015817512824366756,6.266783351344133e-05,znd_T0442.86_P02.80.npz
442.857142857,2.9,1982.6862095695335,6.673417546412109e-05,8.528070997435394e-05,0.00020612303820772039,0.001628071839253936,6.154741368371929e-05,znd_T0442.86_P02.90.npz
442.857142857,3.0,1983.4261183059148,6.489775167522964e-05,8.280069184839659e-05,0.00019704418939983195,0.0016739038580818448,5.998409642390312e-05,znd_T0442.86_P03.00.npz
442.857142857,3.1,1984.1425387684935,6.319343530492659e-05,8.050423613111762e-05,0.0001886564751379145,0.0017194246778642044,5.848327119683889e-05,znd_T0442.86_P03.10.npz
442.857142857,3.2,1984.8337126418087,6.161269935529433e-05,7.837665365853962e-05,0.0001810331149375944,0.0017646485748173465,5.660867727082342e-05,znd_T0442.86_P03.20.npz
442.857142857,3.3,1985.5012614072361,6.014484241227132e-05,7.639804365643865e-05,0.00017394404831209823,0.0018092038068734317,5.534602574752966e-05,znd_T0442.86_P03.30.npz
