T1_K,P1_atm,feature_value,d2_dT2,d2_dP2,d2_dTdP,C_T,C_P,C_TP,C_combined
914.2857142857143,0.5,1878.8361576209625,-6.495824710307269e-05,-141.43161631905056,0.03283341150448111,7.048702986739737e-06,0.0007503382203652396,2.4859810671201683e-05,0.0007511944818273668
914.2857142857143,0.6,1884.9048666374265,1.520104936150803e-05,-96.54559705265909,0.02761996127105705,1.6442101932795997e-06,0.0005108210702757909,2.0856434577065873e-05,0.0005116745557396801
914.2857142857143,0.7000000000000001,1890.008119683364,1.644339774081802e-05,-70.71049797452814,0.023660224439254317,1.7738239893159212e-06,0.00037325981142624946,1.7825265770385923e-05,0.00037411430536277835
914.2857142857143,0.8,1894.404267749556,-2.472890717297108e-05,-53.945134775972285,0.020899757901298707,2.6614850934506926e-06,0.0002841818684876718,1.5713843608419984e-05,0.0002850618663412327
914.2857142857143,0.9,1898.2609644679885,-2.3719890369739035e-05,-42.344140529462486,0.019460014704390013,2.5477441238397225e-06,0.00022266534803022146,1.460518230148196e-05,0.00022363579971386346
914.2857142857143,1.0,1901.6942197811263,-4.287423645910172e-05,-34.157357503067935,0.016975254636071222,4.596869522558276e-06,0.00017932386771565487,1.2719781450463098e-05,0.0001802824628803484
914.2857142857143,1.1,1904.7859015192334,-2.3594823146481788e-05,-28.12851590481386,0.014068758833155932,2.5257015934564305e-06,0.00014745528670219977,1.0526505806663808e-05,0.00014822636538066558
914.2857142857143,1.2000000000000002,1907.5962980982924,-4.474792758257996e-05,-23.55604110553031,0.014282863036606848,4.783032544665032e-06,0.0001233190088728792,1.0672419547698387e-05,0.00012433123673364138
914.2857142857143,1.3000000000000003,1910.1711342662961,-2.361496607918528e-05,-20.00959142083047,0.013997113585963922,2.5207913743082335e-06,0.0001046228050652715,1.0446026719168722e-05,0.00010569070288967599
914.2857142857143,1.4000000000000001,1912.5458745200915,-2.3656498287300593e-05,-17.219753556082647,0.012349605617032472,2.5221160437669013e-06,8.993219893044222e-05,9.205982566190207e-06,9.090468471878034e-05
914.2857142857143,1.5000000000000002,1914.748417238326,-2.2475005856131275e-05,-14.93794192087989,0.011565809932574217,2.3934195437117695e-06,7.793160268937292e-05,8.612548435677042e-06,7.891397300833525e-05
914.2857142857143,1.6,1916.8015805373518,-2.193873354099199e-05,-13.087324854836877,0.010933418299077862,2.3338295784944453e-06,6.820848510540178e-05,8.133550556831881e-06,6.92109347588685e-05
914.2857142857143,1.7000000000000002,1918.7238705878292,-2.5462894454994996e-05,-11.591747326065159,0.010294017729512465,2.7060382830453883e-06,6.035701529470261e-05,7.650748970435377e-06,6.137882255380521e-05
914.2857142857143,1.8000000000000003,1920.530243165046,-2.385848898150019e-05,-10.30903359539934,0.009689126116404627,2.533167665332958e-06,5.3630495250155874e-05,7.194854516167494e-06,5.464594058313309e-05
914.2857142857143,1.9000000000000001,1922.2335254063087,-2.3475324998435127e-05,-9.22639572590924,0.009245967133557546,2.4902960590536035e-06,4.7958114683274776e-05,6.86007925562725e-06,4.899289451770377e-05
914.2857142857143,2.0,1923.8445436903123,-2.3474918173496946e-05,-8.311643720003302,0.008814429591507182,2.4881859589366497e-06,4.316901771015336e-05,6.5347544616318726e-06,4.421720469651399e-05
914.2857142857143,2.1,1925.372445537116,-2.3379683016855806e-05,-7.521458265932777,0.008419524951369798,2.4761425296983366e-06,3.903550009749935e-05,6.23731990318225e-06,4.009625754155267e-05
914.2857142857143,2.2,1926.8251328012602,-2.3580237275314205e-05,-6.841891038220637,0.008046983087541551,2.495517165306317e-06,3.548313286991681e-05,5.957093214589772e-06,3.6554811493442724e-05
914.2857142857143,2.3000000000000003,1928.2094011550223,-2.329142733503889e-05,-6.245529271177474,0.007682058257262273,2.463198269929158e-06,3.236811731866644e-05,5.683082520057637e-06,3.3441848309139636e-05
914.2857142857143,2.4000000000000004,1929.5312142160726,-2.425613997331769e-05,-5.72094919821211,0.007418661223658776,2.563480486795619e-06,2.9630006163856e-05,5.484662860830904e-06,3.073551286167651e-05
914.2857142857143,2.5000000000000004,1930.7958177851408,-2.3988371608220434e-05,-5.279471811741131,0.0064036010309564545,2.5335362672375143e-06,2.7326350781199896e-05,4.731279623267096e-06,2.8247447084323867e-05
914.2857142857143,2.6,1932.0076266360916,-4.442252874880529e-05,-4.839317874098014,0.006868777726907641,4.688777099616822e-06,2.5033055886868815e-05,5.071947803164622e-06,2.6459172828360325e-05
914.2857142857143,2.7,1933.1710423083014,-2.49534898314096e-05,-4.532803918232275,0.007385235109194358,2.6322586671718785e-06,2.343395228804168e-05,5.450179092127243e-06,2.4809026780622356e-05
914.2857142857143,2.8000000000000003,1934.2891299413288,-2.3409243758033e-05,-4.1596843208481,0.006402099938213726,2.467946788541896e-06,2.1493015460699584e-05,4.7220379299546134e-06,2.264146106965727e-05
914.2857142857143,2.9000000000000004,1935.3656207311478,-2.3539755461001762e-05,-3.891642015287288,0.0061931829229877194,2.4803383537424666e-06,2.009727119400193e-05,4.5655203690701846e-06,2.125418406514574e-05
914.2857142857143,3.0000000000000004,1936.403195100814,-2.3346144372294504e-05,-3.625250613958996,0.0066890012301769304,2.4586318536821087e-06,1.871189306216386e-05,4.928514941158539e-06,2.011865630732436e-05
